subject,predicate,object,comment_count,sum_W_i,sum_like_count,strength,mean_burst_risk
评论者,玩,春节,1,0.646706621934888,0.0,0.0,0.35329337806511196
评论者,看作,虚假,1,0.646706621934888,0.0,0.0,0.35329337806511196
这些,差距,太大,1,0.646706621934888,0.0,0.0,0.35329337806511196
该工具,消耗,更多token,1,0.6462746469397853,0.0,0.0,0.3537253530602147
评论者,安装,360安全龙虾,1,0.6460885279725992,0.0,0.0,0.3539114720274008
360安全龙虾,让变得,AI技术简单安全高效,1,0.6460885279725986,0.0,0.0,0.35391147202740136
360安全龙虾,降低,AI使用门槛,1,0.6460885279725986,0.0,0.0,0.35391147202740136
一键安装,省心,用户,1,0.6460885279725986,0.0,0.0,0.35391147202740136
AI产品,解决,大的难题,1,0.6460885279725985,0.0,0.0,0.3539114720274015
AI员工,听上去像,未来的钢铁侠助手,1,0.6460885279725985,0.0,0.0,0.3539114720274015
评论者,期待,更好的AI产品,1,0.6460885279725985,0.0,0.0,0.3539114720274015
评论者,期待看到,AI与生活的无缝融合,1,0.6460885279725985,0.0,0.0,0.3539114720274015
评论者,看见,您的直播,1,0.6460885279725985,0.0,0.0,0.3539114720274015
评论者,请求帮助,我,1,0.6460885279725985,0.0,0.0,0.3539114720274015
360安全龙虾,要,钱,1,0.6460885279725984,0.0,0.0,0.3539114720274016
姥姥,参军,军队,1,0.6460885279725984,0.0,0.0,0.3539114720274016
姥姥,是,办公室主任,1,0.6460885279725984,0.0,0.0,0.3539114720274016
姥姥,考上,北大,1,0.6460885279725984,0.0,0.0,0.3539114720274016
姥爷,是,领导,1,0.6460885279725984,0.0,0.0,0.3539114720274016
我,喜欢,谢家人,1,0.6460885279725984,0.0,0.0,0.3539114720274016
我女儿,生,儿子或女儿,1,0.6460885279725984,0.0,0.0,0.3539114720274016
龙虾,飞,一会,1,0.6460885279725984,0.0,0.0,0.3539114720274016
ai,背,锅,1,0.6458601485846379,0.0,0.0,0.3541398514153621
姐妹,是,财务,1,0.6458601485846379,0.0,0.0,0.3541398514153621
岗位,背,锅,1,0.6458601485846379,0.0,0.0,0.3541398514153621
有想法的人,被代替,工作,1,0.6458601485846379,0.0,0.0,0.3541398514153621
某事物,被替代,某事物,1,0.6458601485846379,0.0,0.0,0.3541398514153621
评论者,感觉,让豆包干活挺难,1,0.6458601485846379,0.0,0.0,0.3541398514153621
评论者,感觉,豆包十分智障,1,0.6458601485846379,0.0,0.0,0.3541398514153621
评论者,找,背锅的,1,0.6458601485846379,0.0,0.0,0.3541398514153621
评论者,提升,自己的能力,1,0.6458601485846379,0.0,0.0,0.3541398514153621
豆包,干,活,1,0.6458601485846379,0.0,0.0,0.3541398514153621
豆包,是,智障,1,0.6458601485846379,0.0,0.0,0.3541398514153621
（评论者）,提升,自己,1,0.6458601485846379,0.0,0.0,0.3541398514153621
小白,工作,事半功倍,1,0.645761838116224,0.0,0.0,0.354238161883776
科普,帮助,小白,1,0.645761838116224,0.0,0.0,0.354238161883776
评论者,参与,该事物,1,0.645761838116224,0.0,0.0,0.354238161883776
评论者,推荐,该事物,1,0.645761838116224,0.0,0.0,0.354238161883776
评论者,谢谢,您的科普,1,0.645761838116224,0.0,0.0,0.354238161883776
我们,距离,一键安装龙虾机器人,1,0.6457618381162239,0.0,0.0,0.3542381618837761
傅老板,测试,微博龙虾助手,1,0.6457618381162238,0.0,0.0,0.3542381618837762
评论者,直播,微博,1,0.6457618381162238,0.0,0.0,0.3542381618837762
ai,是,泡沫,1,0.6444793322295165,0.0,0.0,0.3555206677704835
谷歌,是,美国科技头牌,1,0.6444793322295153,0.0,0.0,0.35552066777048474
AI,会产生,很多新岗位,1,0.6444793322295148,0.0,0.0,0.3555206677704852
AI,会淘汰,很多岗位,1,0.6444793322295148,0.0,0.0,0.3555206677704852
AI,有,前途,1,0.6444793322295148,0.0,0.0,0.3555206677704852
AI发展,是,降本增效,1,0.6444793322295148,0.0,0.0,0.3555206677704852
Meta,裁员,员工,1,0.6444793322295148,0.0,0.0,0.3555206677704852
东方,升,势头,1,0.6444793322295148,0.0,0.0,0.3555206677704852
中国AI,在,实际行动,1,0.6444793322295148,0.0,0.0,0.3555206677704852
你,信,内容,1,0.6444793322295148,0.0,0.0,0.3555206677704852
很多互联网公司,消失了,那几年,1,0.6444793322295148,0.0,0.0,0.3555206677704852
我,说,内容,1,0.6444793322295148,0.0,0.0,0.3555206677704852
整体泡沫,是,太大,1,0.6444793322295148,0.0,0.0,0.3555206677704852
泡沫,破,已,1,0.6444793322295148,0.0,0.0,0.3555206677704852
美国AI,在,幻想,1,0.6444793322295148,0.0,0.0,0.3555206677704852
西方,落,势头,1,0.6444793322295148,0.0,0.0,0.3555206677704852
评论者,买,ai,1,0.6444793322295148,0.0,0.0,0.3555206677704852
评论者,买,科技,1,0.6444793322295148,0.0,0.0,0.3555206677704852
AI,干掉,人类,1,0.6443338665893702,0.0,0.0,0.3556661334106298
人,多,（省略）,1,0.6443338665893702,0.0,0.0,0.3556661334106298
优秀的人,不怕被优化,自己,1,0.6443338665893702,0.0,0.0,0.3556661334106298
地球,需要,那么多人,1,0.6443338665893702,0.0,0.0,0.3556661334106298
评论对象,具有,冲击力,1,0.6443338665893702,0.0,0.0,0.3556661334106298
评论者,被淘汰,社会,1,0.6440343277598176,0.0,0.0,0.3559656722401824
AI,发展,飞速,1,0.6440343277598175,0.0,0.0,0.3559656722401825
AI,有,安全隐患,1,0.6440343277598175,0.0,0.0,0.3559656722401825
ai,替代,我的工作,1,0.6440343277598175,0.0,0.0,0.3559656722401825
ai工具,优化,工作效率,1,0.6440343277598175,0.0,0.0,0.3559656722401825
上层,压着,AI,1,0.6440343277598175,0.0,0.0,0.3559656722401825
公司hr,调研,大家日常工作会用哪些ai工具,1,0.6440343277598175,0.0,0.0,0.3559656722401825
大数据,看到,我的焦虑,1,0.6440343277598175,0.0,0.0,0.3559656722401825
成熟的产品,让用上,普罗大众,1,0.6440343277598175,0.0,0.0,0.3559656722401825
我,刷到,狗狗猫猫对话,1,0.6440343277598175,0.0,0.0,0.3559656722401825
我,刷成,AI,1,0.6440343277598175,0.0,0.0,0.3559656722401825
我,想待在,舒适圈,1,0.6440343277598175,0.0,0.0,0.3559656722401825
我,爱看,狗狗猫猫对话,1,0.6440343277598175,0.0,0.0,0.3559656722401825
我,研究,ai,1,0.6440343277598175,0.0,0.0,0.3559656722401825
我,背,单词,1,0.6440343277598175,0.0,0.0,0.3559656722401825
我的专业,还好,状态,1,0.6440343277598175,0.0,0.0,0.3559656722401825
职业,被替代,职业,1,0.6440343277598175,0.0,0.0,0.3559656722401825
评论者,分不出,真的假的,1,0.6440343277598175,0.0,0.0,0.3559656722401825
评论者,开,人工智能生成艺术的组会,1,0.6440343277598175,0.0,0.0,0.3559656722401825
评论者,有,焦虑,1,0.6440343277598175,0.0,0.0,0.3559656722401825
评论者,焦虑,AI发展,1,0.6440343277598175,0.0,0.0,0.3559656722401825
AI,卷,越来越,1,0.6439622288809301,0.0,0.0,0.35603777111906987
AI,发展,技术,1,0.6439622288809301,0.0,0.0,0.35603777111906987
AI,改变,我们的生活,1,0.6439622288809301,0.0,0.0,0.35603777111906987
AI,是,很猛的,1,0.6439622288809301,0.0,0.0,0.35603777111906987
AI,替代,某些工作,1,0.6439622288809301,0.0,0.0,0.35603777111906987
AI,淘汰,人,1,0.6439622288809301,0.0,0.0,0.35603777111906987
发展,快,很,1,0.6439622288809301,0.0,0.0,0.35603777111906987
发展,越来越快,（速度）,1,0.6439622288809301,0.0,0.0,0.35603777111906987
发展速度,够快,发展速度,1,0.6439622288809301,0.0,0.0,0.35603777111906987
失业,离,评论者,1,0.6439622288809301,0.0,0.0,0.35603777111906987
很多岗位,需要,人,1,0.6439622288809301,0.0,0.0,0.35603777111906987
时代,变迁,状态,1,0.6439622288809301,0.0,0.0,0.35603777111906987
现在的AI,强,很,1,0.6439622288809301,0.0,0.0,0.35603777111906987
老板,想请,员工,1,0.6439622288809301,0.0,0.0,0.35603777111906987
评论者,找,岗位,1,0.6439622288809301,0.0,0.0,0.35603777111906987
评论者,提高,自己的能力,1,0.6439622288809301,0.0,0.0,0.35603777111906987
评论者,没,工作,1,0.6439622288809301,0.0,0.0,0.35603777111906987
评论者,被替代,失业,1,0.6439622288809301,0.0,0.0,0.35603777111906987
评论者,面临,失业,1,0.6439622288809301,0.0,0.0,0.35603777111906987
这,导致,人被裁员,1,0.6439622288809301,0.0,0.0,0.35603777111906987
免费装,是,可以的,1,0.6436355848247983,0.0,0.0,0.3563644151752017
评论者,下,广告,1,0.6436355848247983,0.0,0.0,0.3563644151752017
评论者,推荐,该工具,1,0.6436355848247983,0.0,0.0,0.3563644151752017
评论者,给,360一个大大的赞,1,0.6436355848247983,0.0,0.0,0.3563644151752017
你们,招募,本地化的轻团队,1,0.6436355848247982,0.0,0.0,0.3563644151752018
另一部分人,甩手,龙虾,1,0.6436355848247982,0.0,0.0,0.3563644151752018
太多人,用,龙虾,1,0.6436355848247982,0.0,0.0,0.3563644151752018
评论者,帮助安装,全国,1,0.6436355848247982,0.0,0.0,0.3563644151752018
评论者,敢用,评论对象,1,0.6436355848247982,0.0,0.0,0.3563644151752018
评论者,期待,全国巡装带来更多惊喜,1,0.6436355848247982,0.0,0.0,0.3563644151752018
AI,反馈,结果,1,0.6432655794295331,0.0,0.0,0.3567344205704669
AI,顶,开发几天,1,0.6432655794295331,0.0,0.0,0.3567344205704669
老板,改,老项目,1,0.6432655794295331,0.0,0.0,0.3567344205704669
评论者,做,内部小工具,1,0.6432655794295331,0.0,0.0,0.3567344205704669
评论者,打补丁,问题,1,0.6432655794295331,0.0,0.0,0.3567344205704669
AI,针对,肉人的互相较劲,1,0.643265579429533,0.0,0.0,0.356734420570467
two pizza team,是,人人协作时代的妥协,1,0.643265579429533,0.0,0.0,0.356734420570467
不同角色,写,另一个角色的代码,1,0.643265579429533,0.0,0.0,0.356734420570467
评论者,专精,独立产品,1,0.643265579429533,0.0,0.0,0.356734420570467
评论者,保证,可维护性,1,0.643265579429533,0.0,0.0,0.356734420570467
评论者,用,互联网黑话,1,0.643265579429533,0.0,0.0,0.356734420570467
评论者,要求,好,1,0.643265579429533,0.0,0.0,0.356734420570467
评论者,调整,产品,1,0.643265579429533,0.0,0.0,0.356734420570467
评论者,走过,两条路,1,0.643265579429533,0.0,0.0,0.356734420570467
评论者,迭代,产品,1,0.643265579429533,0.0,0.0,0.356734420570467
评论者,量产,垃圾产品,1,0.643265579429533,0.0,0.0,0.356734420570467
这个流程,适合,需要持续迭代完善的产品,1,0.643265579429533,0.0,0.0,0.356734420570467
领导,要求,快,1,0.643265579429533,0.0,0.0,0.356734420570467
驾驭AI的人,用,通用术语,1,0.643265579429533,0.0,0.0,0.356734420570467
普通人,应该存到,多少钱,1,0.6429693685176676,0.0,0.0,0.3570306314823324
智能,回到,原始时代,1,0.6429693685176675,0.0,0.0,0.3570306314823325
AI尽头,是,能源,1,0.6429693685176674,0.0,0.0,0.3570306314823326
AI尽头,是,资源,1,0.6429693685176674,0.0,0.0,0.3570306314823326
Black Mirror,讲述了,世界,1,0.6429693685176674,0.0,0.0,0.3570306314823326
人,有,变异能力,1,0.6429693685176674,0.0,0.0,0.3570306314823326
人类,管理,机器人,1,0.6429693685176674,0.0,0.0,0.3570306314823326
你,信,这件事,1,0.6429693685176674,0.0,0.0,0.3570306314823326
未来,崩塌,状态,1,0.6429693685176674,0.0,0.0,0.3570306314823326
未来,循环,过程,1,0.6429693685176674,0.0,0.0,0.3570306314823326
机器人,把当宠物养,人类,1,0.6429693685176674,0.0,0.0,0.3570306314823326
某事物,代币化,可能性,1,0.6429693685176674,0.0,0.0,0.3570306314823326
残障人士,可以幸免,淘汰,1,0.6429693685176674,0.0,0.0,0.3570306314823326
残障人士,排在后面,穷人,1,0.6429693685176674,0.0,0.0,0.3570306314823326
牛马们,推翻,AI和资本,1,0.6429693685176674,0.0,0.0,0.3570306314823326
物资,丰富,社会,1,0.6429693685176674,0.0,0.0,0.3570306314823326
穷人,有,体力,1,0.6429693685176674,0.0,0.0,0.3570306314823326
评论者,养,鱼,1,0.6429693685176674,0.0,0.0,0.3570306314823326
评论者,回乡种,田,1,0.6429693685176674,0.0,0.0,0.3570306314823326
评论者,杞人忧天,观点,1,0.6429693685176674,0.0,0.0,0.3570306314823326
评论者,骑,单车,1,0.6429693685176674,0.0,0.0,0.3570306314823326
AI,投了,广告,1,0.6426770995129161,0.0,0.0,0.3573229004870839
AI,是,最高效率的SOP,1,0.6426770995129161,0.0,0.0,0.3573229004870839
AI产品完善的时候,需要,很少很少的程序员,1,0.6426770995129161,0.0,0.0,0.3573229004870839
ai作图,砍,设计部门人员,1,0.6426770995129161,0.0,0.0,0.3573229004870839
他们,让我们看到,什么,1,0.6426770995129161,0.0,0.0,0.3573229004870839
现在,需要,更有综合实力并且能力很强的程序员,1,0.6426770995129161,0.0,0.0,0.3573229004870839
程序员行业革命,开始,阶段,1,0.6426770995129161,0.0,0.0,0.3573229004870839
需要沟通和思考的工作,不被,AI替代,1,0.6426770995129161,0.0,0.0,0.3573229004870839
AI,助力,高效搞钱,1,0.6421690567763579,0.0,0.0,0.35783094322364206
AI,很方便,确实很方便,1,0.6421690567763579,0.0,0.0,0.35783094322364206
AI,提供,便利,1,0.6421690567763579,0.0,0.0,0.35783094322364206
AI,方便了,某些方面,1,0.6421690567763579,0.0,0.0,0.35783094322364206
OpenClaw,稳定运行,超省心,1,0.6421690567763579,0.0,0.0,0.35783094322364206
产品,借助,AI算力,1,0.6421690567763579,0.0,0.0,0.35783094322364206
产品,创造,价值与收益,1,0.6421690567763579,0.0,0.0,0.35783094322364206
大家,养,虾,1,0.6421690567763579,0.0,0.0,0.35783094322364206
姐姐,体验到,好多,1,0.6421690567763579,0.0,0.0,0.35783094322364206
小龙虾,干,活,1,0.6421690567763579,0.0,0.0,0.35783094322364206
活,没有,难度,1,0.6421690567763579,0.0,0.0,0.35783094322364206
美女,是,技术型,1,0.6421690567763579,0.0,0.0,0.35783094322364206
评论者,一起养,龙虾,1,0.6421690567763579,0.0,0.0,0.35783094322364206
评论者,不接,IM,1,0.6421690567763579,0.0,0.0,0.35783094322364206
评论者,发,红包,1,0.6421690567763579,0.0,0.0,0.35783094322364206
评论者,喜欢,蓝心大妹子,1,0.6421690567763579,0.0,0.0,0.35783094322364206
评论者,在养,龙虾,1,0.6421690567763579,0.0,0.0,0.35783094322364206
评论者,感觉,好玩,1,0.6421690567763579,0.0,0.0,0.35783094322364206
该工具,使心动,评论者,1,0.6421690567763579,0.0,0.0,0.35783094322364206
该工具,减少,人工,1,0.6421690567763579,0.0,0.0,0.35783094322364206
该工具,干,事儿,1,0.6421690567763579,0.0,0.0,0.35783094322364206
龙虾,渲染,功夫动作,1,0.6421690567763579,0.0,0.0,0.35783094322364206
龙虾,设计,功夫动作,1,0.6421690567763579,0.0,0.0,0.35783094322364206
你,提,窃取信息问题,1,0.6421690567763578,0.0,0.0,0.3578309432236422
小姐姐,养,伤,1,0.6421690567763578,0.0,0.0,0.3578309432236422
小姐姐,搞,科技,1,0.6421690567763578,0.0,0.0,0.3578309432236422
评论者,用,哪个,1,0.6421690567763578,0.0,0.0,0.3578309432236422
该应用,窃取,所有信息,1,0.6421690567763578,0.0,0.0,0.3578309432236422
98包月,是,棒,1,0.6421567565710473,0.0,0.0,0.3578432434289527
代码小白,搞定,奇门遁甲,1,0.6421567565710473,0.0,0.0,0.3578432434289527
价格,给力,程度,1,0.6421567565710473,0.0,0.0,0.3578432434289527
体验感,上升,一层,1,0.6421567565710473,0.0,0.0,0.3578432434289527
你,是,最好的,1,0.6421567565710473,0.0,0.0,0.3578432434289527
免费的,是,好的,1,0.6421567565710473,0.0,0.0,0.3578432434289527
它,优秀,程度,1,0.6421567565710473,0.0,0.0,0.3578432434289527
它,可以,程度,1,0.6421567565710473,0.0,0.0,0.3578432434289527
它,方便,程度,1,0.6421567565710473,0.0,0.0,0.3578432434289527
我,想试,看,1,0.6421567565710473,0.0,0.0,0.3578432434289527
我,想试,该工具,1,0.6421567565710473,0.0,0.0,0.3578432434289527
科技感,拉满,程度,1,0.6421567565710473,0.0,0.0,0.3578432434289527
评论者,不续费,服务,1,0.6421567565710473,0.0,0.0,0.3578432434289527
评论者,办到,事情,1,0.6421567565710473,0.0,0.0,0.3578432434289527
评论者,听说,薅羊毛福利,1,0.6421567565710473,0.0,0.0,0.3578432434289527
评论者,喜欢,它,1,0.6421567565710473,0.0,0.0,0.3578432434289527
评论者,好奇,这个项目,1,0.6421567565710473,0.0,0.0,0.3578432434289527
评论者,学会,冷知识,1,0.6421567565710473,0.0,0.0,0.3578432434289527
评论者,想到,事情,1,0.6421567565710473,0.0,0.0,0.3578432434289527
该优惠,优惠,程度,1,0.6421567565710473,0.0,0.0,0.3578432434289527
该内容,是,通关小秘籍,1,0.6421567565710473,0.0,0.0,0.3578432434289527
该工具,做到,这,1,0.6421567565710473,0.0,0.0,0.3578432434289527
该工具,好用,程度,1,0.6421567565710473,0.0,0.0,0.3578432434289527
该工具,有,技术,1,0.6421567565710473,0.0,0.0,0.3578432434289527
该工具,让有,体验感,1,0.6421567565710473,0.0,0.0,0.3578432434289527
该活动,有,薅羊毛福利,1,0.6421567565710473,0.0,0.0,0.3578432434289527
赛博起卦,有意思,程度,1,0.6421567565710473,0.0,0.0,0.3578432434289527
这,强,程度,1,0.6421567565710473,0.0,0.0,0.3578432434289527
这,方便,程度,1,0.6421567565710473,0.0,0.0,0.3578432434289527
这,是,通关秘籍,1,0.6421567565710473,0.0,0.0,0.3578432434289527
这跨界,太酷,程度,1,0.6421567565710473,0.0,0.0,0.3578432434289527
AI,能查出,洗稿,1,0.6420833415744945,0.0,0.0,0.35791665842550546
作家,抄,翻译好的文本,1,0.6420833415744945,0.0,0.0,0.35791665842550546
作者,写,小说,1,0.6420833415744945,0.0,0.0,0.35791665842550546
作者,利用,AI,1,0.6420833415744945,0.0,0.0,0.35791665842550546
公众号文章,有,办法洗稿规避原创保护,1,0.6420833415744945,0.0,0.0,0.35791665842550546
利用信息差写书的日子,过去,（省略）,1,0.6420833415744945,0.0,0.0,0.35791665842550546
名字,闪现,脑海里,1,0.6420833415744945,0.0,0.0,0.35791665842550546
它,形成,Git项目,1,0.6420833415744945,0.0,0.0,0.35791665842550546
它,查了,我的论文,1,0.6420833415744945,0.0,0.0,0.35791665842550546
有人,尴尬,了,1,0.6420833415744945,0.0,0.0,0.35791665842550546
查重结果,违禁,（省略）,1,0.6420833415744945,0.0,0.0,0.35791665842550546
科技界的人,搞,抄袭,1,0.6420833415744945,0.0,0.0,0.35791665842550546
评论者,建仓,港股,1,0.6420833415744945,0.0,0.0,0.35791665842550546
评论者,没想到,在AI时代把这些文字作为训练资料实现了,1,0.6420833415744945,0.0,0.0,0.35791665842550546
分拣员,被取代,岗位,1,0.6415823919344478,0.0,0.0,0.35841760806555223
大部分人,失业,短剧行业,1,0.6415823919344478,0.0,0.0,0.35841760806555223
工具,代替,一个团队,1,0.6415823919344478,0.0,0.0,0.35841760806555223
快递员,被取代,岗位,1,0.6415823919344478,0.0,0.0,0.35841760806555223
普工,被取代,岗位,1,0.6415823919344478,0.0,0.0,0.35841760806555223
评论者,叫不醒,装睡的人,1,0.6415823919344478,0.0,0.0,0.35841760806555223
高科技人才,被裁,岗位,1,0.6415823919344478,0.0,0.0,0.35841760806555223
人,抢,文科生,1,0.641371773662415,0.0,0.0,0.35862822633758495
人,抢,顶级人才,1,0.641371773662415,0.0,0.0,0.35862822633758495
人,抢,顶级文科生,1,0.641371773662415,0.0,0.0,0.35862822633758495
评论者,去问,Meta的人,1,0.6412591129562951,0.0,0.0,0.3587408870437049
普通工程师程序员,发展,AI,1,0.641259112956295,0.0,0.0,0.358740887043705
